Book,ASIN,Section,Location,Highlight,Note
言壺,B00GJMUQJ8,,"1,984",小説を味わうのは、内容というよりもそのスタイル、文体を味わうことなのだ。でなければ、あらすじだけでいい、,
言壺,B00GJMUQJ8,,"2,281",いま生えている〈ごめんなさい〉という言葉は、遅くとも明日になれば消えてしまう。明日同じ言葉を植えたとしても、それはいまここに生えている言葉とは違うものだ、と娘は思った。それは同じ気持ちから出た言葉ではないのだから。同じように見えたとしても、同じ意味の言葉でも、言葉というのはそのときに生えて育ったそれしかないのだ。似ていたとしてもよく見れば形も色も微妙に異なっているのがわかるに違いなかった。,
言壺,B00GJMUQJ8,,"2,333",紙に書かれた文字というのは、言葉そのものではない。アクティブな言葉とは異なるものなのだ。文字の代わりに紐の編み方で言葉を表現した種族もあった。それらは言葉を視覚的になぞらえた記号であって、言葉の一部の機能を真似たもの、言葉のコピーなのだ。オリジナルの言葉とは本来違うものなのだが、しかしその手段を使えば、同じ言葉の内容をだれでも好きなだけ書き写せる。これが、犬には、おそらくはできない。 犬より,
言壺,B00GJMUQJ8,,"2,361",最初は嘘だと自分でわかるのは当然だが、自分で読みかえすうちにそれを生んだときの自分の思惑を忘れてしまい、うまく書かれていればいるほどそれが真実だと錯覚する恐れがある、それは言葉に支配されるということで、危険だと教えた。,
言壺,B00GJMUQJ8,,"2,364",言葉にはそれを操る者自身を逆に操る力があり、言葉は危ないものなのだ、と子供は教え込まれる。一番危ないのが嘘をつくときだ、嘘の言葉がきみ自身を偽りの存在に変化させていくだろう、嘘,
言壺,B00GJMUQJ8,,"2,413",コンピュータというものがあり、ヒトが生む言葉を文字に変換する能力を持つ機械があった。紙に書かれた文字とはまた違う。コンピュータ自身が見つめれば訂正できるような、文字というより、呪文だ。そう、呪文だよ。言葉を文字に似たコードに変容させたものだ。ヒトはそれを使って通信した。言葉を呪文に変換したら、あとはそこから離れることもできた。すると、それを読む者は、呪文だけを読むことになり、言葉の実体はわからないわけだ。そのような言葉に似た存在が増えていって、書いた本人にも自分がそんなことをいったかどうかわからない状態になった。,
私の個人主義,B009IXKMHQ,,215,この時私は始めて文学とはどんなものであるか、その 概念 を根本的に自力で作り上げるよりほかに、私を救う途はないのだと 悟ったのです。今までは全く他人本位で、根のない 萍 のように、そこいらをでたらめに 漂 よっていたから、 駄目 であったという事にようやく気がついたのです。私のここに他人本位というのは、自分の酒を人に飲んでもらって、後からその品評を聴いて、それを理が非でもそうだとしてしまういわゆる 人真似 を指すのです。,
私の個人主義,B009IXKMHQ,,384,近頃自我とか自覚とか唱えていくら自分の勝手な真似をしても構わないという 符徴 に使うようですが、その中にははなはだ怪しいのがたくさんあります。彼らは自分の自我をあくまで尊重するような事を云いながら、他人の自我に至っては毫も認めていないのです。,
私の個人主義,B009IXKMHQ,,421,第一に自己の個性の発展を 仕遂げようと思うならば、同時に他人の個性も尊重しなければならないという事。第二に自己の所有している権力を使用しようと思うならば、それに附随している義務というものを心得なければならないという事。第三に自己の金力を示そうと願うなら、それに 伴う責任を 重 じなければならないという事。つまりこの三カ条に帰着するのであります。,
私の個人主義,B009IXKMHQ,,429,です。もし人格のないものがむやみに個性を発展しようとすると、 他 を妨害する、権力を用いようとすると、 濫用 に流れる、金力を使おうとすれば、社会の腐敗をもたらす。ずいぶん危険な現象を 呈 するに至るのです。,
私の個人主義,B009IXKMHQ,,462,が、個人の自由は先刻お話した個性の発展上極めて必要なものであって、その個性の発展がまたあなたがたの幸福に非常な関係を 及ぼすのだから、どうしても他に影響のない限り、 僕 は左を向く、君は右を向いても差支ないくらいの自由は、自分でも 把持 し、他人にも 附与 しなくてはなるまいかと考えられます。それが,
